source,family,family_size,left,right,n_users,mean_difference,raw_p,exceedances,draws,published_holm_p,recomputed_holm_p
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_primary,10,LIME,Random control,250,0.00147294022596,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_primary,10,LOO,Greedy seq. del.,250,0.00145369672749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_primary,10,LOO,Random control,250,0.00147948334084,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_primary,10,Greedy seq. del.,Random control,250,2.57866133526e-05,0.726427357264,7264,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,MC Shapley,LIME,250,-9.04228875356e-06,0.946805319468,9468,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,MC Shapley,LOO,250,-1.55854036403e-05,0.750224977502,7502,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,MC Shapley,Greedy seq. del.,250,0.00143811132385,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,MC Shapley,Random control,250,0.0014638979372,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,LIME,LOO,250,-6.54311488675e-06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,LIME,Greedy seq. del.,250,0.0014471536126,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,LIME,Random control,250,0.00147294022596,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,LOO,Greedy seq. del.,250,0.00145369672749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,LOO,Random control,250,0.00147948334084,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_effect_target_margin,10,Greedy seq. del.,Random control,250,2.57866133526e-05,0.729327067293,7293,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,MC Shapley,LIME,250,-0.00162999173173,0.266873312669,2668,10000,0.800619938006,0.800619938006
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,MC Shapley,LOO,250,-0.00180266544837,0.403159684032,4031,10000,0.806319368063,0.806319368063
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,MC Shapley,Greedy seq. del.,250,-0.0209072080454,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,MC Shapley,Random control,250,-0.0262090328267,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,LIME,LOO,250,-0.000172673716637,0.87501249875,8750,10000,0.87501249875,0.87501249875
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,LIME,Greedy seq. del.,250,-0.0192772163136,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,LIME,Random control,250,-0.0245790410949,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,LOO,Greedy seq. del.,250,-0.019104542597,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,LOO,Random control,250,-0.0244063673783,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_ndcg,10,Greedy seq. del.,Random control,250,-0.00530182478131,0.152184781522,1521,10000,0.608739126087,0.608739126087
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,MC Shapley,LIME,250,9.04228875356e-06,0.945605439456,9456,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,MC Shapley,LOO,250,1.55854036403e-05,0.744525547445,7445,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,MC Shapley,Greedy seq. del.,250,-0.00143811132385,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,MC Shapley,Random control,250,-0.0014638979372,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,LIME,LOO,250,6.54311488675e-06,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,LIME,Greedy seq. del.,250,-0.0014471536126,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,LIME,Random control,250,-0.00147294022596,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,LOO,Greedy seq. del.,250,-0.00145369672749,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,LOO,Random control,250,-0.00147948334084,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / joint_regret_primary,10,Greedy seq. del.,Random control,250,-2.57866133526e-05,0.729927007299,7299,10000,1,1
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,MC Shapley,LIME,55,-0.0321574430814,0.183581641836,1835,10000,0.550744925507,0.550744925507
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,MC Shapley,LOO,55,-0.0166597721463,0.496150384962,4961,10000,0.992300769923,0.992300769923
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,MC Shapley,Greedy seq. del.,55,-0.603050526378,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,MC Shapley,Random control,55,-0.969214964245,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,LIME,LOO,55,0.0154976709351,0.623637636236,6236,10000,0.992300769923,0.992300769923
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,LIME,Greedy seq. del.,55,-0.570893083296,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,LIME,Random control,55,-0.937057521163,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,LOO,Greedy seq. del.,55,-0.586390754231,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,LOO,Random control,55,-0.952555192098,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_ndcg,10,Greedy seq. del.,Random control,55,-0.366164437867,0.0510948905109,510,10000,0.204379562044,0.204379562044
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,MC Shapley,LIME,250,0.0197226221914,0.000199980002,1,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,MC Shapley,LOO,250,0.0293342674731,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,MC Shapley,Greedy seq. del.,250,-1.20445447171,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,MC Shapley,Random control,250,-0.997079908066,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,LIME,LOO,250,0.00961164528175,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,LIME,Greedy seq. del.,250,-1.2241770939,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,LIME,Random control,250,-1.01680253026,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,LOO,Greedy seq. del.,250,-1.23378873919,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,LOO,Random control,250,-1.02641417554,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / normalized_regret_primary,10,Greedy seq. del.,Random control,250,0.207374563647,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,MC Shapley,LIME,250,-0.0259781062301,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,MC Shapley,LOO,250,-0.0576473721911,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,MC Shapley,Greedy seq. del.,250,0.736645502748,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,MC Shapley,Random control,250,0.937508873279,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,LIME,LOO,250,-0.031669265961,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,LIME,Greedy seq. del.,250,0.762623608978,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,LIME,Random control,250,0.963486979509,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,LOO,Greedy seq. del.,250,0.794292874939,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,LOO,Random control,250,0.99515624547,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment,10,Greedy seq. del.,Random control,250,0.200863370531,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,MC Shapley,LIME,54,-0.0109520726802,0.170382961704,1703,10000,0.170382961704,0.170382961704
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,MC Shapley,LOO,54,-0.0231342673554,0.00939906009399,93,10000,0.018798120188,0.018798120188
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,MC Shapley,Greedy seq. del.,54,0.245362440167,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,MC Shapley,Random control,54,0.486589834519,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,LIME,LOO,54,-0.0121821946752,0.001299870013,12,10000,0.003899610039,0.003899610039
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,LIME,Greedy seq. del.,54,0.256314512847,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,LIME,Random control,54,0.497541907199,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,LOO,Greedy seq. del.,54,0.268496707523,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,LOO,Random control,54,0.509724101874,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / signed_alignment_ndcg,10,Greedy seq. del.,Random control,54,0.241227394352,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,MC Shapley,LIME,250,-0.0904,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,MC Shapley,LOO,250,-0.3184,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,MC Shapley,Greedy seq. del.,250,0.5936,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,MC Shapley,Random control,250,0.6192,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,LIME,LOO,250,-0.228,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,LIME,Greedy seq. del.,250,0.684,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,LIME,Random control,250,0.7096,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,LOO,Greedy seq. del.,250,0.912,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,LOO,Random control,250,0.9376,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top1_precision,10,Greedy seq. del.,Random control,250,0.0256,0.120187981202,1201,10000,0.120187981202,0.120187981202
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,MC Shapley,LIME,250,-0.0728,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,MC Shapley,LOO,250,-0.2152,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,MC Shapley,Greedy seq. del.,250,0.563466666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,MC Shapley,Random control,250,0.676,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,LIME,LOO,250,-0.1424,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,LIME,Greedy seq. del.,250,0.636266666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,LIME,Random control,250,0.7488,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,LOO,Greedy seq. del.,250,0.778666666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,LOO,Random control,250,0.8912,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top3_precision,10,Greedy seq. del.,Random control,250,0.112533333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,MC Shapley,LIME,250,-0.0554666666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,MC Shapley,LOO,250,-0.163626666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,MC Shapley,Greedy seq. del.,250,0.551573333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,MC Shapley,Random control,250,0.664586666667,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,LIME,LOO,250,-0.10816,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,LIME,Greedy seq. del.,250,0.60704,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,LIME,Random control,250,0.720053333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,LOO,Greedy seq. del.,250,0.7152,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,LOO,Random control,250,0.828213333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax100 / target_margin / top5_precision,10,Greedy seq. del.,Random control,250,0.113013333333,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,MC Shapley,LIME,250,-0.004,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,MC Shapley,LOO,250,-0.004,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,MC Shapley,Greedy seq. del.,250,0,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,MC Shapley,Random control,250,-0.0008,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,LIME,LOO,250,0,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,LIME,Greedy seq. del.,250,0.004,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,LIME,Random control,250,0.0032,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,LOO,Greedy seq. del.,250,0.004,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,LOO,Random control,250,0.0032,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / abstention,10,Greedy seq. del.,Random control,250,-0.0008,1,10000,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,MC Shapley,LIME,250,0.0186839973104,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,MC Shapley,LOO,250,0.0215665391868,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,MC Shapley,Greedy seq. del.,250,0.0140411457347,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,MC Shapley,Random control,250,0.00792039294002,0.00679932006799,67,10000,0.025197480252,0.025197480252
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,LIME,LOO,250,0.00288254187637,0.00629937006299,62,10000,0.025197480252,0.025197480252
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,LIME,Greedy seq. del.,250,-0.00464285157577,0.0690930906909,690,10000,0.138186181382,0.138186181382
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,LIME,Random control,250,-0.0107636043704,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,LOO,Greedy seq. del.,250,-0.00752539345214,0.000499950005,4,10000,0.002499750025,0.002499750025
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,LOO,Random control,250,-0.0136461462468,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / actionability_gap,10,Greedy seq. del.,Random control,250,-0.00612075279465,0.131486851315,1314,10000,0.138186181382,0.138186181382
per-metric family,MovieLens / nmax50 / target_margin / aia,10,MC Shapley,LIME,250,-0.126465938521,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,MC Shapley,LOO,250,-0.17875388306,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,MC Shapley,Greedy seq. del.,250,0.444355992376,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,MC Shapley,Random control,250,0.806585529526,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,LIME,LOO,250,-0.0522879445392,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,LIME,Greedy seq. del.,250,0.570821930898,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,LIME,Random control,250,0.933051468047,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,LOO,Greedy seq. del.,250,0.623109875437,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,LOO,Random control,250,0.985339412587,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia,10,Greedy seq. del.,Random control,250,0.36222953715,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,MC Shapley,LIME,62,-0.010655249692,0.479652034797,4796,10000,0.479652034797,0.479652034797
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,MC Shapley,LOO,62,-0.0271883652113,0.0877912208779,877,10000,0.175582441756,0.175582441756
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,MC Shapley,Greedy seq. del.,62,0.148439137467,0.000199980002,1,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,MC Shapley,Random control,62,0.323605221172,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,LIME,LOO,62,-0.0165331155193,0.000799920007999,7,10000,0.002399760024,0.002399760024
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,LIME,Greedy seq. del.,62,0.159094387159,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,LIME,Random control,62,0.334260470864,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,LOO,Greedy seq. del.,62,0.175627502678,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,LOO,Random control,62,0.350793586383,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / aia_ndcg,10,Greedy seq. del.,Random control,62,0.175166083705,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,MC Shapley,LIME,250,-0.0656465938848,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,MC Shapley,LOO,250,-0.102538858143,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,MC Shapley,Greedy seq. del.,250,0.323991753909,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,MC Shapley,Random control,250,0.389295604474,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,LIME,LOO,250,-0.0368922642585,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,LIME,Greedy seq. del.,250,0.389638347794,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,LIME,Random control,250,0.454942198359,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,LOO,Greedy seq. del.,250,0.426530612053,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,LOO,Random control,250,0.491834462617,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy,10,Greedy seq. del.,Random control,250,0.0653038505644,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,MC Shapley,LIME,62,-0.0010605151364,0.879312068793,8793,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,MC Shapley,LOO,62,-0.00492706955705,0.503549645035,5035,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,MC Shapley,Greedy seq. del.,62,0.207473559027,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,MC Shapley,Random control,62,0.456783664147,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,LIME,LOO,62,-0.00386655442065,0.435756424358,4357,10000,1,1
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,LIME,Greedy seq. del.,62,0.208534074163,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,LIME,Random control,62,0.457844179283,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,LOO,Greedy seq. del.,62,0.212400628584,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,LOO,Random control,62,0.461710733704,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / direction_accuracy_ndcg,10,Greedy seq. del.,Random control,62,0.24931010512,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / faithfulness_alignment,10,MC Shapley,LIME,250,-0.145149935832,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / faithfulness_alignment,10,MC Shapley,LOO,250,-0.200320422247,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / faithfulness_alignment,10,MC Shapley,Greedy seq. del.,250,0.430314846642,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
per-metric family,MovieLens / nmax50 / target_margin / faithfulness_alignment,10,MC Shapley,Random control,250,0.798665136586,9.99900009999e-05,0,10000,0.000999900009999,0.000999900009999
