seed,user,n_players,method,method_label,aia,faithfulness_alignment,joint_effect_b2,joint_regret_b2,normalized_regret_b2,actionability_gap,efficiency_error
44,380,20,lime,LIME,0.9849624060150375,0.9849624060150375,0.0026252382190943835,,,0.0,6.938893903907228e-18
44,381,20,shapley_mc,Monte Carlo Shapley,0.7218045112781954,0.7037593984962407,0.000899846873616883,,,0.018045112781954753,1.734723475976807e-18
44,381,20,loo_oracle,LOO oracle,0.9774436090225563,1.0,9.665351324739113e-06,,,-0.022556390977443663,1.734723475976807e-18
44,381,20,lime,LIME,0.8917293233082706,0.9278195488721804,9.665351324739113e-06,,,-0.03609022556390984,1.734723475976807e-18
44,382,12,shapley_mc,Monte Carlo Shapley,0.5734265734265735,0.6293706293706295,-0.00473997978539864,,,-0.05594405594405594,6.938893903907228e-18
44,382,12,loo_oracle,LOO oracle,0.9860139860139862,1.0,-0.0018017774805482167,,,-0.013986013986013845,6.938893903907228e-18
44,382,12,lime,LIME,0.8951048951048951,0.9160839160839163,-0.00473997978539864,,,-0.020979020979021157,6.938893903907228e-18
44,383,11,shapley_mc,Monte Carlo Shapley,0.9363636363636365,0.9363636363636365,-0.001488799390075679,,,0.0,3.2526065174565133e-19
44,383,11,loo_oracle,LOO oracle,0.9818181818181818,1.0,-0.001488799390075679,,,-0.018181818181818188,3.2526065174565133e-19
44,383,11,lime,LIME,0.8000000000000002,0.8000000000000002,-0.001488799390075679,,,0.0,3.2526065174565133e-19
44,384,20,shapley_mc,Monte Carlo Shapley,0.8857142857142858,0.8857142857142858,-3.0419486434341003e-05,,,0.0,2.168404344971009e-19
44,384,20,loo_oracle,LOO oracle,1.0,1.0,-3.0419486434341003e-05,,,0.0,2.168404344971009e-19
44,384,20,lime,LIME,0.9127819548872179,0.9127819548872179,-3.0419486434341003e-05,,,0.0,2.168404344971009e-19
44,385,20,shapley_mc,Monte Carlo Shapley,0.9112781954887217,0.9203007518796992,-0.0025114567128073917,,,-0.009022556390977488,0.0
44,385,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,-0.0025114567128073917,,,-0.0015037593984962294,0.0
44,385,20,lime,LIME,0.9819548872180449,0.9879699248120299,-0.0025114567128073917,,,-0.006015037593985029,0.0
44,386,20,shapley_mc,Monte Carlo Shapley,0.819548872180451,0.8150375939849623,0.0001211894313545292,,,0.004511278195488688,1.734723475976807e-18
44,386,20,loo_oracle,LOO oracle,0.993984962406015,1.0,8.068338626154858e-05,,,-0.006015037593985029,1.734723475976807e-18
44,386,20,lime,LIME,0.9834586466165413,0.9759398496240601,0.0007072673550798658,,,0.007518796992481147,1.734723475976807e-18
44,387,20,shapley_mc,Monte Carlo Shapley,0.831578947368421,0.8676691729323308,0.0012534092447805123,,,-0.03609022556390984,0.0
44,387,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,0.00032345746679735,,,-0.010526315789473828,0.0
44,387,20,lime,LIME,0.9383458646616539,0.9593984962406013,0.00032345746679735,,,-0.021052631578947323,0.0
44,388,20,shapley_mc,Monte Carlo Shapley,0.8676691729323308,0.8646616541353382,-0.0001184679108932607,,,0.00300751879699257,0.0
44,388,20,loo_oracle,LOO oracle,0.9759398496240601,1.0,5.211122134918256e-07,,,-0.024060150375939893,0.0
44,388,20,lime,LIME,0.819548872180451,0.7999999999999999,-0.0006438508082968752,,,0.019548872180451093,0.0
44,389,20,shapley_mc,Monte Carlo Shapley,0.6541353383458646,0.613533834586466,0.0009610206222354645,,,0.04060150375939853,1.734723475976807e-18
44,389,20,loo_oracle,LOO oracle,0.993984962406015,1.0,-1.6090037567251247e-05,,,-0.006015037593985029,1.734723475976807e-18
44,389,20,lime,LIME,0.9669172932330825,0.9774436090225563,-1.6090037567251247e-05,,,-0.010526315789473828,1.734723475976807e-18
44,390,20,shapley_mc,Monte Carlo Shapley,0.7488721804511278,0.7428571428571428,-0.0008520613200455607,,,0.006015037593985029,0.0
44,390,20,loo_oracle,LOO oracle,0.9909774436090225,1.0,-0.0008520613200455607,,,-0.009022556390977488,0.0
44,390,20,lime,LIME,0.8090225563909773,0.8330827067669173,-0.0008520613200455607,,,-0.024060150375940004,0.0
44,391,20,shapley_mc,Monte Carlo Shapley,0.7954887218045112,0.7804511278195487,0.0016797543934805592,,,0.015037593984962516,3.469446951953614e-18
44,391,20,loo_oracle,LOO oracle,0.9969924812030074,1.0,0.0016797543934805592,,,-0.00300751879699257,3.469446951953614e-18
44,391,20,lime,LIME,0.9759398496240601,0.9834586466165413,0.0016797543934805592,,,-0.007518796992481147,3.469446951953614e-18
44,392,20,shapley_mc,Monte Carlo Shapley,0.41804511278195483,0.393984962406015,0.000671149811022842,,,0.024060150375939837,0.0
44,392,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,9.162025435865973e-05,,,-0.010526315789473828,0.0
44,392,20,lime,LIME,0.9127819548872179,0.9458646616541352,9.162025435865973e-05,,,-0.03308270676691727,0.0
44,393,9,shapley_mc,Monte Carlo Shapley,0.5333333333333333,0.5333333333333333,0.0037289513350694525,,,0.0,6.938893903907228e-18
44,393,9,loo_oracle,LOO oracle,1.0,1.0,0.0008928708571070421,,,0.0,6.938893903907228e-18
44,393,9,lime,LIME,0.9166666666666666,0.9166666666666666,0.0008928708571070421,,,0.0,6.938893903907228e-18
44,394,11,shapley_mc,Monte Carlo Shapley,0.3454545454545455,0.3181818181818182,0.003235773112936602,,,0.027272727272727337,1.0408340855860843e-17
44,394,11,loo_oracle,LOO oracle,0.9818181818181818,1.0,0.0019510301012110043,,,-0.018181818181818188,1.0408340855860843e-17
44,394,11,lime,LIME,0.9454545454545454,0.9363636363636365,0.0020057532678542933,,,0.009090909090908927,1.0408340855860843e-17
44,395,20,shapley_mc,Monte Carlo Shapley,0.6090225563909774,0.5924812030075187,-0.0002867137375288098,,,0.016541353383458635,8.673617379884035e-19
44,395,20,loo_oracle,LOO oracle,0.9969924812030074,1.0,-0.00012204899706635963,,,-0.00300751879699257,8.673617379884035e-19
44,395,20,lime,LIME,0.882706766917293,0.882706766917293,-0.00012204899706635963,,,0.0,8.673617379884035e-19
44,396,20,shapley_mc,Monte Carlo Shapley,0.793984962406015,0.793984962406015,0.0008186457532867175,,,0.0,0.0
44,396,20,loo_oracle,LOO oracle,1.0,1.0,-0.0013547451410378941,,,0.0,0.0
44,396,20,lime,LIME,0.9894736842105262,0.9894736842105262,-0.0013547451410378941,,,0.0,0.0
44,397,20,shapley_mc,Monte Carlo Shapley,0.7548872180451127,0.7548872180451127,0.0015179149693387295,,,0.0,3.469446951953614e-18
44,397,20,loo_oracle,LOO oracle,1.0,1.0,0.0015179149693387295,,,0.0,3.469446951953614e-18
44,397,20,lime,LIME,0.993984962406015,0.993984962406015,0.00014966716772873978,,,0.0,3.469446951953614e-18
44,398,20,shapley_mc,Monte Carlo Shapley,0.7263157894736841,0.7263157894736841,0.002474976015236552,,,0.0,0.0
44,398,20,loo_oracle,LOO oracle,1.0,1.0,0.002474976015236552,,,0.0,0.0
44,398,20,lime,LIME,0.9624060150375938,0.9624060150375938,0.002474976015236552,,,0.0,0.0
44,399,20,shapley_mc,Monte Carlo Shapley,0.8075187969924811,0.8075187969924811,-0.0007300560468047612,,,0.0,0.0
44,399,20,loo_oracle,LOO oracle,1.0,1.0,-0.0001585953880123281,,,0.0,0.0
44,399,20,lime,LIME,0.956390977443609,0.956390977443609,-0.0007679644501036309,,,0.0,0.0
44,400,20,shapley_mc,Monte Carlo Shapley,0.7699248120300751,0.7954887218045112,0.0010849438134429845,,,-0.025563909774436122,1.734723475976807e-18
44,400,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,0.001087550867004905,,,-0.004511278195488799,1.734723475976807e-18
44,400,20,lime,LIME,0.9759398496240601,0.9864661654135337,0.001087550867004905,,,-0.010526315789473606,1.734723475976807e-18
44,401,20,shapley_mc,Monte Carlo Shapley,0.7684210526315788,0.7353383458646616,-0.0001282842101095194,,,0.03308270676691716,8.673617379884035e-19
44,401,20,loo_oracle,LOO oracle,0.9789473684210527,1.0,-0.0006638954626799198,,,-0.021052631578947323,8.673617379884035e-19
44,401,20,lime,LIME,0.813533834586466,0.849624060150376,-0.0006638954626799198,,,-0.03609022556390995,8.673617379884035e-19
44,402,20,shapley_mc,Monte Carlo Shapley,0.5774436090225563,0.5609022556390978,-8.398770833967228e-05,,,0.016541353383458524,0.0
44,402,20,loo_oracle,LOO oracle,0.9909774436090225,1.0,-8.398770833967228e-05,,,-0.009022556390977488,0.0
44,402,20,lime,LIME,0.8766917293233082,0.9142857142857143,-8.398770833967228e-05,,,-0.03759398496240607,0.0
44,403,20,shapley_mc,Monte Carlo Shapley,0.7187969924812029,0.7187969924812029,0.001802041448619729,,,0.0,0.0
44,403,20,loo_oracle,LOO oracle,1.0,1.0,0.001802041448619729,,,0.0,0.0
44,403,20,lime,LIME,0.9789473684210527,0.9789473684210527,0.001802041448619729,,,0.0,0.0
44,404,20,shapley_mc,Monte Carlo Shapley,0.7157894736842104,0.7052631578947368,0.0003171739511310667,,,0.010526315789473606,1.734723475976807e-18
44,404,20,loo_oracle,LOO oracle,0.9924812030075187,1.0,0.0003171739511310667,,,-0.007518796992481258,1.734723475976807e-18
44,404,20,lime,LIME,0.9203007518796992,0.932330827067669,0.0003171739511310667,,,-0.012030075187969835,1.734723475976807e-18
44,405,20,shapley_mc,Monte Carlo Shapley,0.819548872180451,0.8030075187969924,-0.00016592159819761587,,,0.016541353383458635,1.734723475976807e-18
44,405,20,loo_oracle,LOO oracle,0.993984962406015,1.0,-0.0011969915169042777,,,-0.006015037593985029,1.734723475976807e-18
44,405,20,lime,LIME,0.9624060150375938,0.9624060150375938,-0.00016592159819761587,,,0.0,1.734723475976807e-18
44,406,15,shapley_mc,Monte Carlo Shapley,0.9357142857142854,0.9214285714285713,1.7377168696763867e-06,,,0.014285714285714124,1.3010426069826053e-18
44,406,15,loo_oracle,LOO oracle,0.9928571428571428,1.0,-0.0014555399411489978,,,-0.0071428571428572285,1.3010426069826053e-18
44,406,15,lime,LIME,0.9857142857142854,0.9964285714285712,-0.0014555399411489978,,,-0.010714285714285787,1.3010426069826053e-18
44,407,20,shapley_mc,Monte Carlo Shapley,0.7639097744360903,0.7714285714285714,0.0013933705238650673,,,-0.007518796992481036,1.734723475976807e-18
44,407,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,0.0013933705238650673,,,-0.010526315789473828,1.734723475976807e-18
44,407,20,lime,LIME,0.9624060150375938,0.9804511278195487,0.0013933705238650673,,,-0.018045112781954864,1.734723475976807e-18
44,408,20,shapley_mc,Monte Carlo Shapley,0.7699248120300751,0.7473684210526315,0.0005670236177314214,,,0.022556390977443663,8.673617379884035e-19
44,408,20,loo_oracle,LOO oracle,0.956390977443609,1.0,4.8755965483870956e-05,,,-0.043609022556390986,8.673617379884035e-19
44,408,20,lime,LIME,0.8285714285714285,0.875187969924812,4.8755965483870956e-05,,,-0.046616541353383445,8.673617379884035e-19
44,409,20,shapley_mc,Monte Carlo Shapley,0.8812030075187969,0.8721804511278194,0.00048725742774941017,,,0.009022556390977488,4.336808689942018e-19
44,409,20,loo_oracle,LOO oracle,0.9804511278195487,1.0,0.00048725742774941017,,,-0.019548872180451315,4.336808689942018e-19
44,409,20,lime,LIME,0.6947368421052631,0.7142857142857143,-0.0003733086017406184,,,-0.019548872180451204,4.336808689942018e-19
44,410,20,shapley_mc,Monte Carlo Shapley,0.7789473684210525,0.7909774436090224,0.0017756172998967257,,,-0.012030075187969946,5.204170427930421e-18
44,410,20,loo_oracle,LOO oracle,0.993984962406015,1.0,0.0017756172998967257,,,-0.006015037593985029,5.204170427930421e-18
44,410,20,lime,LIME,0.9503759398496241,0.9473684210526315,0.0017756172998967257,,,0.00300751879699257,5.204170427930421e-18
44,411,20,shapley_mc,Monte Carlo Shapley,0.5684210526315789,0.4631578947368421,-0.0003714531045162506,,,0.10526315789473684,0.0
44,411,20,loo_oracle,LOO oracle,0.9263157894736842,1.0,-0.0003714531045162506,,,-0.0736842105263158,0.0
44,411,20,lime,LIME,0.6631578947368421,0.7729323308270677,-0.0003714531045162506,,,-0.10977443609022564,0.0
44,412,20,shapley_mc,Monte Carlo Shapley,0.8421052631578947,0.8421052631578947,0.0018535839517256902,,,0.0,0.0
44,412,20,loo_oracle,LOO oracle,1.0,1.0,0.0018535839517256902,,,0.0,0.0
44,412,20,lime,LIME,0.9593984962406013,0.9593984962406013,0.0018535839517256902,,,0.0,0.0
44,413,18,shapley_mc,Monte Carlo Shapley,0.8679050567595459,0.8679050567595459,-0.0020706572728340644,,,0.0,3.469446951953614e-18
44,413,18,loo_oracle,LOO oracle,1.0,1.0,-0.0020706572728340644,,,0.0,3.469446951953614e-18
44,413,18,lime,LIME,0.9793601651186791,0.9793601651186791,-0.0020706572728340644,,,0.0,3.469446951953614e-18
44,414,20,shapley_mc,Monte Carlo Shapley,0.7308270676691728,0.6511278195488721,0.00011268046284684807,,,0.07969924812030071,0.0
44,414,20,loo_oracle,LOO oracle,0.9654135338345864,1.0,0.00011268046284684807,,,-0.03458646616541361,0.0
44,414,20,lime,LIME,0.8616541353383457,0.9398496240601503,0.00011268046284684807,,,-0.0781954887218046,0.0
44,415,20,shapley_mc,Monte Carlo Shapley,0.8045112781954886,0.8045112781954886,-0.002080643503726054,,,0.0,3.469446951953614e-18
44,415,20,loo_oracle,LOO oracle,1.0,1.0,-0.002284518143140457,,,0.0,3.469446951953614e-18
44,415,20,lime,LIME,0.9849624060150375,0.9849624060150375,-0.002284518143140457,,,0.0,3.469446951953614e-18
44,416,12,shapley_mc,Monte Carlo Shapley,0.6433566433566434,0.6713286713286714,0.001525249244482274,,,-0.027972027972027913,3.469446951953614e-18
44,416,12,loo_oracle,LOO oracle,0.9720279720279721,1.0,-5.842389447130447e-05,,,-0.027972027972027913,3.469446951953614e-18
44,416,12,lime,LIME,0.8601398601398602,0.8321678321678322,-5.842389447130447e-05,,,0.027972027972028024,3.469446951953614e-18
44,417,20,shapley_mc,Monte Carlo Shapley,0.9413533834586465,0.9413533834586465,-0.0037903500931836254,,,0.0,6.938893903907228e-18
44,417,20,loo_oracle,LOO oracle,1.0,1.0,-0.0037903500931836254,,,0.0,6.938893903907228e-18
44,417,20,lime,LIME,0.9834586466165413,0.9834586466165413,-0.0037903500931836254,,,0.0,6.938893903907228e-18
44,418,20,shapley_mc,Monte Carlo Shapley,0.8556390977443609,0.8526315789473683,-0.0015835392403077408,,,0.00300751879699257,0.0
44,418,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,-0.0015835392403077408,,,-0.0015037593984962294,0.0
44,418,20,lime,LIME,0.9834586466165413,0.9819548872180449,-0.0015835392403077408,,,0.0015037593984963404,0.0
44,419,20,shapley_mc,Monte Carlo Shapley,0.6676691729323309,0.6481203007518795,0.000426623784600344,,,0.019548872180451315,4.336808689942018e-19
44,419,20,loo_oracle,LOO oracle,0.9894736842105262,1.0,-2.9937681126079863e-05,,,-0.010526315789473828,4.336808689942018e-19
44,419,20,lime,LIME,0.9308270676691727,0.9488721804511278,-6.748613357526745e-05,,,-0.018045112781955086,4.336808689942018e-19
44,420,15,shapley_mc,Monte Carlo Shapley,0.6321428571428571,0.575,8.606798108751201e-05,,,0.05714285714285716,8.673617379884035e-19
44,420,15,loo_oracle,LOO oracle,0.95,1.0,8.606798108751201e-05,,,-0.050000000000000044,8.673617379884035e-19
44,420,15,lime,LIME,0.807142857142857,0.8678571428571429,8.606798108751201e-05,,,-0.06071428571428583,8.673617379884035e-19
44,421,20,shapley_mc,Monte Carlo Shapley,0.9112781954887217,0.8977443609022555,0.001591416012516278,,,0.013533834586466176,0.0
44,421,20,loo_oracle,LOO oracle,0.9969924812030074,1.0,0.001591416012516278,,,-0.00300751879699257,0.0
44,421,20,lime,LIME,0.993984962406015,0.993984962406015,0.001591416012516278,,,0.0,0.0
44,422,14,shapley_mc,Monte Carlo Shapley,0.7846153846153847,0.6967032967032967,0.002108822968024837,,,0.08791208791208804,3.469446951953614e-18
44,422,14,loo_oracle,LOO oracle,0.9648351648351648,1.0,-0.00010396711079657672,,,-0.03516483516483515,3.469446951953614e-18
44,422,14,lime,LIME,0.9604395604395607,0.9956043956043955,-0.00010396711079657672,,,-0.03516483516483482,3.469446951953614e-18
44,423,20,shapley_mc,Monte Carlo Shapley,0.7187969924812029,0.6270676691729322,0.00042644501633803955,,,0.09172932330827066,8.673617379884035e-19
44,423,20,loo_oracle,LOO oracle,0.9428571428571428,1.0,5.528215109174006e-05,,,-0.05714285714285716,8.673617379884035e-19
44,423,20,lime,LIME,0.8360902255639097,0.9203007518796992,-0.0005361876444097691,,,-0.08421052631578951,8.673617379884035e-19
44,424,20,shapley_mc,Monte Carlo Shapley,0.813533834586466,0.7203007518796991,-0.00016518025581613305,,,0.09323308270676689,4.336808689942018e-19
44,424,20,loo_oracle,LOO oracle,0.9383458646616539,1.0,-0.000653615732585433,,,-0.06165413533834607,4.336808689942018e-19
44,424,20,lime,LIME,0.6796992481203006,0.7609022556390977,-0.000653615732585433,,,-0.08120300751879717,4.336808689942018e-19
44,425,20,shapley_mc,Monte Carlo Shapley,0.8075187969924811,0.7969924812030074,0.00019389913800083036,,,0.010526315789473717,1.0842021724855044e-19
44,425,20,loo_oracle,LOO oracle,0.9819548872180449,1.0,0.00019389913800083036,,,-0.018045112781955086,1.0842021724855044e-19
44,425,20,lime,LIME,0.8180451127819548,0.831578947368421,0.00019389913800083036,,,-0.013533834586466176,1.0842021724855044e-19
44,426,20,shapley_mc,Monte Carlo Shapley,0.7218045112781954,0.7218045112781954,0.0027621981991819977,,,0.0,3.469446951953614e-18
44,426,20,loo_oracle,LOO oracle,1.0,1.0,0.0027621981991819977,,,0.0,3.469446951953614e-18
44,426,20,lime,LIME,0.9669172932330825,0.9669172932330825,0.0027621981991819977,,,0.0,3.469446951953614e-18
44,427,20,shapley_mc,Monte Carlo Shapley,0.8691729323308269,0.8601503759398496,0.0011057698186515141,,,0.009022556390977376,1.734723475976807e-18
44,427,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,0.0011057698186515141,,,-0.0015037593984962294,1.734723475976807e-18
44,427,20,lime,LIME,0.9819548872180449,0.9849624060150375,0.0011057698186515141,,,-0.00300751879699257,1.734723475976807e-18
44,428,20,shapley_mc,Monte Carlo Shapley,0.7263157894736841,0.7263157894736841,0.002683053210712383,,,0.0,1.734723475976807e-18
44,428,20,loo_oracle,LOO oracle,1.0,1.0,0.002683053210712383,,,0.0,1.734723475976807e-18
44,428,20,lime,LIME,0.9624060150375938,0.9624060150375938,0.002683053210712383,,,0.0,1.734723475976807e-18
44,429,20,shapley_mc,Monte Carlo Shapley,0.6496240601503759,0.5488721804511278,0.0005868570443469667,,,0.10075187969924804,8.673617379884035e-19
44,429,20,loo_oracle,LOO oracle,0.9413533834586465,1.0,-2.068612431277428e-05,,,-0.0586466165413535,8.673617379884035e-19
44,429,20,lime,LIME,0.7097744360902255,0.78796992481203,-0.0005316690564100557,,,-0.07819548872180448,8.673617379884035e-19
44,430,20,shapley_mc,Monte Carlo Shapley,0.7473684210526315,0.7593984962406014,-0.0011868640050315404,,,-0.012030075187969946,3.469446951953614e-18
44,430,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,-0.000224676422220349,,,-0.004511278195488799,3.469446951953614e-18
44,430,20,lime,LIME,0.9548872180451128,0.9684210526315788,-0.000224676422220349,,,-0.013533834586466065,3.469446951953614e-18
44,431,20,shapley_mc,Monte Carlo Shapley,0.7669172932330827,0.7669172932330827,0.002637734423394489,,,0.0,0.0
44,431,20,loo_oracle,LOO oracle,1.0,1.0,0.002637734423394489,,,0.0,0.0
44,431,20,lime,LIME,0.993984962406015,0.993984962406015,0.002637734423394489,,,0.0,0.0
44,432,20,shapley_mc,Monte Carlo Shapley,0.7744360902255639,0.7744360902255639,0.004454537866761199,,,0.0,3.469446951953614e-18
44,432,20,loo_oracle,LOO oracle,1.0,1.0,0.004454537866761199,,,0.0,3.469446951953614e-18
44,432,20,lime,LIME,0.9849624060150375,0.9849624060150375,0.004454537866761199,,,0.0,3.469446951953614e-18
44,433,20,shapley_mc,Monte Carlo Shapley,0.8030075187969924,0.801503759398496,0.0015166019183063262,,,0.0015037593984963404,1.734723475976807e-18
44,433,20,loo_oracle,LOO oracle,0.993984962406015,1.0,0.0015166019183063262,,,-0.006015037593985029,1.734723475976807e-18
44,433,20,lime,LIME,0.9744360902255638,0.9849624060150375,0.0005450840648161814,,,-0.010526315789473717,1.734723475976807e-18
44,434,20,shapley_mc,Monte Carlo Shapley,0.7669172932330827,0.7097744360902255,0.0013846088360304765,,,0.05714285714285716,4.336808689942018e-18
44,434,20,loo_oracle,LOO oracle,0.9804511278195487,1.0,0.0014327716737552176,,,-0.019548872180451315,4.336808689942018e-18
44,434,20,lime,LIME,0.8872180451127819,0.9263157894736842,0.0008306183603937201,,,-0.0390977443609023,4.336808689942018e-18
44,435,20,shapley_mc,Monte Carlo Shapley,0.7308270676691728,0.7413533834586465,0.0011596920060445437,,,-0.010526315789473717,1.734723475976807e-18
44,435,20,loo_oracle,LOO oracle,0.9909774436090225,1.0,0.0002821400907018212,,,-0.009022556390977488,1.734723475976807e-18
44,435,20,lime,LIME,0.9593984962406013,0.9714285714285714,0.0002821400907018212,,,-0.012030075187970168,1.734723475976807e-18
44,436,20,shapley_mc,Monte Carlo Shapley,0.7172932330827068,0.7172932330827068,0.0015006943121481653,,,0.0,3.469446951953614e-18
44,436,20,loo_oracle,LOO oracle,1.0,1.0,0.0015006943121481653,,,0.0,3.469446951953614e-18
44,436,20,lime,LIME,0.9744360902255638,0.9744360902255638,0.0015006943121481653,,,0.0,3.469446951953614e-18
44,437,20,shapley_mc,Monte Carlo Shapley,0.7729323308270677,0.7924812030075187,0.0010326022283648761,,,-0.019548872180450982,0.0
44,437,20,loo_oracle,LOO oracle,0.9864661654135337,1.0,0.0010326022283648761,,,-0.013533834586466287,0.0
44,437,20,lime,LIME,0.9729323308270676,0.9654135338345864,0.0010326022283648761,,,0.007518796992481258,0.0
44,438,20,shapley_mc,Monte Carlo Shapley,0.8075187969924811,0.8120300751879698,-0.00018895866091511726,,,-0.004511278195488688,4.336808689942018e-19
44,438,20,loo_oracle,LOO oracle,0.9984962406015038,1.0,-3.182893554559696e-05,,,-0.0015037593984962294,4.336808689942018e-19
44,438,20,lime,LIME,0.9609022556390976,0.9654135338345864,-3.182893554559696e-05,,,-0.004511278195488799,4.336808689942018e-19
44,439,15,shapley_mc,Monte Carlo Shapley,0.8857142857142855,0.8857142857142855,0.002185781298231826,,,0.0,6.938893903907228e-18
44,439,15,loo_oracle,LOO oracle,1.0,1.0,0.0022788728520356516,,,0.0,6.938893903907228e-18
44,439,15,lime,LIME,0.9928571428571428,0.9928571428571428,0.0022788728520356516,,,0.0,6.938893903907228e-18
44,440,20,shapley_mc,Monte Carlo Shapley,0.8150375939849623,0.8150375939849623,-0.002347771904238294,,,0.0,0.0
44,440,20,loo_oracle,LOO oracle,1.0,1.0,-0.002347771904238294,,,0.0,0.0
44,440,20,lime,LIME,0.9849624060150375,0.9849624060150375,-0.002347771904238294,,,0.0,0.0
44,441,20,shapley_mc,Monte Carlo Shapley,0.5729323308270676,0.6165413533834586,0.0008013788156174262,,,-0.043609022556390986,0.0
44,441,20,loo_oracle,LOO oracle,0.9819548872180449,1.0,0.0008013788156174262,,,-0.018045112781955086,0.0
44,441,20,lime,LIME,0.9353383458646616,0.9428571428571428,0.0002298473082915642,,,-0.007518796992481258,0.0
44,442,20,shapley_mc,Monte Carlo Shapley,0.863157894736842,0.8436090225563909,-0.0007781233845841617,,,0.019548872180451093,6.505213034913027e-19
44,442,20,loo_oracle,LOO oracle,0.9924812030075187,1.0,-0.0007781233845841617,,,-0.007518796992481258,6.505213034913027e-19
44,442,20,lime,LIME,0.932330827067669,0.9172932330827066,-0.0007781233845841617,,,0.015037593984962405,6.505213034913027e-19
44,443,20,shapley_mc,Monte Carlo Shapley,0.6661654135338345,0.6541353383458646,0.000222263984189619,,,0.012030075187969946,4.336808689942018e-19
44,443,20,loo_oracle,LOO oracle,0.9969924812030074,1.0,0.0007608229146419676,,,-0.00300751879699257,4.336808689942018e-19
44,443,20,lime,LIME,0.825563909774436,0.8360902255639097,9.52062227138617e-05,,,-0.010526315789473606,4.336808689942018e-19
44,444,20,shapley_mc,Monte Carlo Shapley,0.7729323308270677,0.7849624060150376,0.0012823822275674912,,,-0.012030075187969946,0.0
44,444,20,loo_oracle,LOO oracle,0.9969924812030074,1.0,0.0012823822275674912,,,-0.00300751879699257,0.0
44,444,20,lime,LIME,0.9909774436090225,0.9909774436090225,0.00023752674560739706,,,0.0,0.0
44,445,20,shapley_mc,Monte Carlo Shapley,0.7172932330827068,0.7172932330827068,0.001688049063811703,,,0.0,3.469446951953614e-18
44,445,20,loo_oracle,LOO oracle,1.0,1.0,0.001688049063811703,,,0.0,3.469446951953614e-18
44,445,20,lime,LIME,0.956390977443609,0.956390977443609,0.001688049063811703,,,0.0,3.469446951953614e-18
44,446,20,shapley_mc,Monte Carlo Shapley,0.8977443609022555,0.8947368421052632,0.00016702553738878745,,,0.003007518796992348,1.6263032587282567e-19
44,446,20,loo_oracle,LOO oracle,0.993984962406015,1.0,5.148056715770233e-05,,,-0.006015037593985029,1.6263032587282567e-19
44,446,20,lime,LIME,0.9383458646616539,0.9548872180451128,5.148056715770233e-05,,,-0.016541353383458857,1.6263032587282567e-19
44,447,10,shapley_mc,Monte Carlo Shapley,0.8424242424242423,0.8424242424242423,0.0030988193299116285,,,0.0,1.0408340855860843e-17
44,447,10,loo_oracle,LOO oracle,0.9999999999999999,0.9999999999999999,0.0015174576556978847,,,0.0,1.0408340855860843e-17
44,447,10,lime,LIME,0.9757575757575757,0.9757575757575757,0.0015174576556978847,,,0.0,1.0408340855860843e-17
44,448,20,shapley_mc,Monte Carlo Shapley,0.78796992481203,0.7849624060150376,0.00036518237756411054,,,0.003007518796992348,0.0
44,448,20,loo_oracle,LOO oracle,0.993984962406015,1.0,0.00036518237756411054,,,-0.006015037593985029,0.0
44,448,20,lime,LIME,0.9293233082706768,0.9473684210526315,0.00036518237756411054,,,-0.018045112781954753,0.0
44,449,20,shapley_mc,Monte Carlo Shapley,0.918796992481203,0.9157894736842105,-0.0007716310954012373,,,0.003007518796992459,0.0
44,449,20,loo_oracle,LOO oracle,0.9954887218045112,1.0,-0.0008411138942922003,,,-0.004511278195488799,0.0
44,449,20,lime,LIME,0.9699248120300751,0.9744360902255638,-0.0008411138942922003,,,-0.004511278195488688,0.0
44,450,20,shapley_mc,Monte Carlo Shapley,0.724812030075188,0.732330827067669,-0.0002890993559182542,,,-0.007518796992481036,1.734723475976807e-18
44,450,20,loo_oracle,LOO oracle,0.9759398496240601,1.0,-0.0002890993559182542,,,-0.024060150375939893,1.734723475976807e-18
44,450,20,lime,LIME,0.8887218045112781,0.9308270676691727,-0.0002890993559182542,,,-0.042105263157894535,1.734723475976807e-18
44,451,20,shapley_mc,Monte Carlo Shapley,0.7112781954887217,0.6616541353383457,0.0008708504014563467,,,0.049624060150376015,0.0
44,451,20,loo_oracle,LOO oracle,0.9473684210526315,1.0,0.0008708504014563467,,,-0.052631578947368474,0.0
44,451,20,lime,LIME,0.77593984962406,0.8812030075187969,0.0008708504014563467,,,-0.10526315789473684,0.0
44,452,20,shapley_mc,Monte Carlo Shapley,0.831578947368421,0.7864661654135338,0.00010211310934971074,,,0.045112781954887216,0.0
44,452,20,loo_oracle,LOO oracle,0.9729323308270676,1.0,6.199726571620712e-05,,,-0.02706766917293235,0.0
44,452,20,lime,LIME,0.8240601503759398,0.8902255639097743,6.199726571620712e-05,,,-0.06616541353383443,0.0
